Date,Company,Studio,Project,Category1,Category2,Country,Country_code,OS,Counterparty,Amount_USD
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,BubbleGum,664.1828771724083
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,BubbleGum,2041.7503706418638
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,BubbleGum,69.2169341571851
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,BubbleGum,124.87807900963625
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,BubbleGum,596.865104283586
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,BubbleGum,111.7389119814666
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,BubbleGum,815.4960615061133
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,BubbleGum,86.42781578183993
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,BubbleGum,386.3410786991415
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,LockWood,305.2383432536922
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,LockWood,98.90487611180248
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,LockWood,660.9465660679556
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,LockWood,2031.8016959257084
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,LockWood,68.87966630471843
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,LockWood,124.2695955215913
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,LockWood,593.956807139467
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,LockWood,111.1944506680636
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,LockWood,811.5224586774385
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,LockWood,86.0066858347098
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,LockWood,384.45858523826945
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,HyperAds,1428.826306480031
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,HyperAds,356.20817294508214
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,HyperAds,3575.160623976838
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,HyperAds,10973.648650275312
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,HyperAds,413.68623111162964
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,HyperAds,583.6427513110395
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,HyperAds,3140.762298497341
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,HyperAds,665.5433711044811
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,HyperAds,4367.039261086583
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,HyperAds,332.45418392316094
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,HyperAds,2443.6909907004233
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,TopChart,554.0096941582121
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,TopChart,138.11530488693344
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,TopChart,1386.2242281466367
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,TopChart,4254.896277431933
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,TopChart,160.40170966632496
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,TopChart,226.30024425296054
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,TopChart,1217.7916605558194
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,TopChart,258.05619465599625
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,TopChart,1693.265356635072
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,TopChart,128.9049900058391
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,TopChart,947.5108991451375
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,BubbleGum,339.40966587983087
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,BubbleGum,84.61525128327067
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,BubbleGum,849.2593307860301
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,BubbleGum,2606.7286170340776
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,BubbleGum,98.26884124676286
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,BubbleGum,138.64105827088065
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,BubbleGum,746.0704478258781
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,BubbleGum,158.09609060992275
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,BubbleGum,1037.3656544307303
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,BubbleGum,78.97262457582622
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,BubbleGum,580.4850728920809
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,LockWood,360.98086451183474
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,LockWood,89.99297789573134
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,LockWood,903.2340508841731
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,LockWood,2772.3993872875076
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,LockWood,104.51432246597273
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,LockWood,147.4523978028881
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,LockWood,793.4869932026916
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,LockWood,168.14389571485268
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,LockWood,1103.29548152548
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,LockWood,83.99173376000296
2021-04-30,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,LockWood,617.37783131665
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,HyperAds,2676.1568212454504
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,HyperAds,817.0730645414444
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,HyperAds,5743.068200005434
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,HyperAds,17476.40278357653
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,HyperAds,680.6145982375948
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,HyperAds,1104.2381642110643
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,HyperAds,5103.634966143367
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,HyperAds,959.9591070599789
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,HyperAds,7169.367923341906
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,HyperAds,881.84402434648
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,HyperAds,2364.883972724178
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,TopChart,1023.4839533536791
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,TopChart,312.48586167924856
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,TopChart,2196.4102025178922
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,TopChart,6683.7704238168835
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,TopChart,260.29794449424355
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,TopChart,422.3108424657946
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,TopChart,1951.861882739568
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,TopChart,367.1319760306013
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,TopChart,2741.8920173049273
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,TopChart,337.2572194253609
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,TopChart,904.4390741272261
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,BubbleGum,629.9384897293843
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,BubbleGum,192.330198361193
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,BubbleGum,1351.8563933187615
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,BubbleGum,4113.756969692504
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,BubbleGum,160.20934524383713
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,BubbleGum,259.9257696493814
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,BubbleGum,1201.3406976674182
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,BubbleGum,225.96403368540427
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,BubbleGum,1687.5919849280283
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,BubbleGum,207.57658462450553
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,BubbleGum,556.6682140360491
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,LockWood,679.9702316884803
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,LockWood,207.60568162223765
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,LockWood,1459.225178270026
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,LockWood,4440.484786052012
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,LockWood,172.93368698729657
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,LockWood,280.56991070068295
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,LockWood,1296.7550417194498
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,LockWood,243.91082437958988
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,LockWood,1821.62597094217
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,LockWood,224.06298494455137
2021-05-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,LockWood,600.8805949201685
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,HyperAds,2191.9758840247378
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,HyperAds,597.30806370604
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,HyperAds,5157.968390565985
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,HyperAds,15807.390881358997
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,HyperAds,743.2319921045282
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,HyperAds,1215.8926679984404
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,HyperAds,4571.706180720882
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,HyperAds,983.3398243423289
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,HyperAds,6198.867321699369
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,HyperAds,809.9519930933412
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,HyperAds,2975.516876331282
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,TopChart,858.1362342470977
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,TopChart,233.84002361056181
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,TopChart,2019.2920931770184
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,TopChart,6188.43253845225
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,TopChart,290.9677554049909
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,TopChart,476.00959616810405
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,TopChart,1789.776408855657
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,TopChart,384.96752632922926
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,TopChart,2426.7934235997536
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,TopChart,317.08795627708065
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,TopChart,1164.8845527010355
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,BubbleGum,529.5157074581499
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,BubbleGum,144.29173433378523
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,BubbleGum,1246.0106433116664
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,BubbleGum,3818.592086990248
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,BubbleGum,179.54258391846335
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,BubbleGum,293.72324348122504
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,BubbleGum,1104.3872563644932
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,BubbleGum,237.545443156219
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,BubbleGum,1497.4606423415398
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,BubbleGum,195.66013739278847
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,BubbleGum,718.7957382684607
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,LockWood,555.9448424467745
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,LockWood,151.4936089349306
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,LockWood,1308.2014018208456
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,LockWood,4009.1852730130354
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,LockWood,188.50389539563525
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,LockWood,308.3835286095477
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,LockWood,1159.5093225601986
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,LockWood,249.40178753785293
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,LockWood,1572.2017480333384
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,LockWood,205.42590658567977
2021-06-30,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,LockWood,754.6721992088505
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,HyperAds,3395.904604234235
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,HyperAds,1075.8060839819175
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,HyperAds,7115.199021840127
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,HyperAds,22352.19878686964
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,HyperAds,747.6519290423777
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,HyperAds,1228.669718488007
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,HyperAds,6754.574331856983
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,HyperAds,1472.494191049425
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,HyperAds,9151.980913292327
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,HyperAds,761.4639794555258
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,HyperAds,4006.7894404536096
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,TopChart,1297.8470623202375
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,TopChart,411.1516454205626
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,TopChart,2719.287266434085
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,TopChart,8542.564916507228
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,TopChart,285.73766722888155
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,TopChart,469.57308008982653
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,TopChart,2581.4636968581926
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,TopChart,562.7579342936374
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,TopChart,3497.7047140597615
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,TopChart,291.01635763466385
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,TopChart,1531.3150723210886
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,BubbleGum,801.0445661506101
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,BubbleGum,253.7670277106644
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,BubbleGum,1678.3720916125112
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,BubbleGum,5272.558998687693
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,BubbleGum,176.36022943184784
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,BubbleGum,289.82533854497245
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,BubbleGum,1593.3059657942074
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,BubbleGum,347.33998975052504
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,BubbleGum,2158.8193528657926
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,BubbleGum,179.6182914860808
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,BubbleGum,945.143425107716
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,LockWood,866.5977746656813
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,LockWood,274.5339657621976
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,LockWood,1815.721098567344
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,LockWood,5704.0370637720325
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,LockWood,190.7926085805731
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,LockWood,313.54309614975665
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,LockWood,1723.6936153926904
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,LockWood,375.76443919552366
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,LockWood,2335.4855973730614
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,LockWood,194.3172930303895
2021-07-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,LockWood,1022.4889145359355
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,HyperAds,5819.572658396749
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,HyperAds,1534.6105180100617
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,HyperAds,13514.251414743136
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,HyperAds,42539.61847802968
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,HyperAds,2063.6093332550035
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,HyperAds,3179.562967339454
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,HyperAds,13205.146763534089
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,HyperAds,2640.3657514831903
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,HyperAds,17551.13687578433
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,HyperAds,1561.6102163330827
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,HyperAds,7223.412763528071
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,TopChart,2298.619319647396
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,TopChart,606.1416519548745
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,TopChart,5337.869499348886
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,TopChart,16802.331480979694
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,TopChart,815.0860140530352
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,TopChart,1255.8662454736566
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,TopChart,5215.779104612287
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,TopChart,1042.8937111967593
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,TopChart,6932.361647937224
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,TopChart,616.8060137272807
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,TopChart,2853.1091725569177
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,BubbleGum,1340.7252075651572
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,BubbleGum,353.54675094949977
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,BubbleGum,3113.441243314735
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,BubbleGum,9800.365449756477
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,BubbleGum,475.4185941247318
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,BubbleGum,732.5143046718282
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,BubbleGum,3042.2290732847496
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,BubbleGum,608.2929328320267
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,BubbleGum,4043.4672805121613
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,BubbleGum,359.766997394245
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,BubbleGum,1664.144799831062
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,LockWood,1490.1814183989848
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,LockWood,392.9580765898101
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,LockWood,3460.5094779193764
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,LockWood,10892.852915974403
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,LockWood,528.4154806134007
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,LockWood,814.1707184843557
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,LockWood,3381.3589913440755
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,LockWood,676.1018740715032
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,LockWood,4494.209382596894
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,LockWood,399.8717197565969
2021-08-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,LockWood,1849.653936720682
2021-09-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,HyperAds,11693.148032469597
2021-09-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,HyperAds,3369.3636244228705
2021-09-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,HyperAds,26458.038703295246
2021-09-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,HyperAds,84475.0914961967
2021-09-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,HyperAds,2261.6743092639535
2021-09-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,HyperAds,6006.609468235507
2021-09-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,HyperAds,24363.9803563576
2021-09-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,HyperAds,5947.988971775727
2021-09-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,HyperAds,33137.56211517946
2021-09-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,HyperAds,3527.1995161122677
